School_Name,URL
"University of Massachusetts--Lowell",https://www.usnews.com/best-colleges/university-of-massachusetts-lowell-2161
"University of Rhode Island",https://www.usnews.com/best-colleges/university-of-rhode-island-3414
"University of Utah",https://www.usnews.com/best-colleges/university-of-utah-3675
"Kansas State University",https://www.usnews.com/best-colleges/kansas-state-university-1928
"Michigan Technological University",https://www.usnews.com/best-colleges/michigan-tech-2292
"Montclair State University",https://www.usnews.com/best-colleges/montclair-state-university-2617
"Seton Hall University",https://www.usnews.com/best-colleges/seton-hall-university-new-jersey-2632
"Stockton University",https://www.usnews.com/best-colleges/stockton-university-9345
"SUNY College of Environmental Science and Forestry",https://www.usnews.com/best-colleges/suny-environmental-science-and-forestry-2851
"University of Cincinnati",https://www.usnews.com/best-colleges/university-of-cincinnati-3125
"University of Louisville",https://www.usnews.com/best-colleges/university-of-louisville-1999
"University of Nebraska -- Lincoln",https://www.usnews.com/best-colleges/university-of-nebraska-2565
"University of St. Thomas (MN)",https://www.usnews.com/best-colleges/university-of-st-thomas-minnesota-2345
"University of Tulsa",https://www.usnews.com/best-colleges/university-of-tulsa-3185
"The Catholic University of America",https://www.usnews.com/best-colleges/the-catholic-university-of-america-1437
"DePaul University",https://www.usnews.com/best-colleges/depaul-university-1671
"Duquesne University",https://www.usnews.com/best-colleges/duquesne-university-3258
"Florida A&M University",https://www.usnews.com/best-colleges/florida-am-university-1480
"Louisiana State University--Baton Rouge",https://www.usnews.com/best-colleges/louisiana-state-university-baton-rouge-2010
"Mercer University",https://www.usnews.com/best-colleges/mercer-university-1580
"Rowan University",https://www.usnews.com/best-colleges/rowan-university-2609
"The University of Alabama",https://www.usnews.com/best-colleges/university-of-alabama-1051
"University of Hawaii at Manoa",https://www.usnews.com/best-colleges/university-of-hawaii-manoa-1610
"University of Mississippi",https://www.usnews.com/best-colleges/university-of-mississippi-2440
"California State University--San Bernardino",https://www.usnews.com/best-colleges/california-state-university-san-bernardino-1142
"Quinnipiac University",https://www.usnews.com/best-colleges/quinnipiac-university-1402
"Samford University",https://www.usnews.com/best-colleges/samford-university-1036
"Wayne State University",https://www.usnews.com/best-colleges/wayne-state-university-2329
"Bradley University",https://www.usnews.com/best-colleges/bradley-university-1641
"California State University--Fresno",https://www.usnews.com/best-colleges/california-state-university-fresno-1147
"Drake University",https://www.usnews.com/best-colleges/drake-university-1860
"Florida Atlantic University",https://www.usnews.com/best-colleges/florida-atlantic-university-1481
"Hofstra University",https://www.usnews.com/best-colleges/hofstra-university-2732
"Simmons University",https://www.usnews.com/best-colleges/simmons-university-2208
"University of Arkansas",https://www.usnews.com/best-colleges/university-of-arkansas-1108
"University of Detroit Mercy",https://www.usnews.com/best-colleges/university-of-detroit-mercy-2323
"University of Idaho",https://www.usnews.com/best-colleges/university-of-idaho-1626
"East Carolina University",https://www.usnews.com/best-colleges/east-carolina-university-2923
"Indiana University Indianapolis",https://www.usnews.com/best-colleges/indiana-university-indianapolis-1813
"Missouri University of Science and Technology",https://www.usnews.com/best-colleges/missouri-university-of-science-and-technology-2517
"St. John Fisher University",https://www.usnews.com/best-colleges/st-john-fisher-university-2821
"University of Nevada--Reno",https://www.usnews.com/best-colleges/university-of-nevada-reno-2568
"Washington State University",https://www.usnews.com/best-colleges/washington-state-3800
"Adelphi University",https://www.usnews.com/best-colleges/adelphi-university-2666
"Gallaudet University",https://www.usnews.com/best-colleges/gallaudet-university-1443
"Georgia State University",https://www.usnews.com/best-colleges/georgia-state-university-1574
"Ohio University",https://www.usnews.com/best-colleges/ohio-university-3100
"Oklahoma State University",https://www.usnews.com/best-colleges/oklahoma-state-3170
"Texas Tech University",https://www.usnews.com/best-colleges/texas-tech-university-3644
"University of North Carolina--Greensboro",https://www.usnews.com/best-colleges/university-of-north-carolina-greensboro-2976
"University of North Carolina--Wilmington",https://www.usnews.com/best-colleges/university-of-north-carolina-wilmington-2984
"University of St. Thomas (TX)",https://www.usnews.com/best-colleges/university-of-st-thomas-texas-3654
"Valparaiso University",https://www.usnews.com/best-colleges/valparaiso-university-1842
"Mississippi State University",https://www.usnews.com/best-colleges/mississippi-state-university-2423
"Robert Morris University",https://www.usnews.com/best-colleges/robert-morris-university-pennsylvania-3359
"San Francisco State University",https://www.usnews.com/best-colleges/san-francisco-state-university-1154
"University of North Texas",https://www.usnews.com/best-colleges/unt-3594
"Xavier University",https://www.usnews.com/best-colleges/xavier-university-3144
"Ball State University",https://www.usnews.com/best-colleges/ball-state-university-1786
"Belmont University",https://www.usnews.com/best-colleges/belmont-university-3479
"Chatham University",https://www.usnews.com/best-colleges/chatham-university-3244
"The New School",https://www.usnews.com/best-colleges/the-new-school-20662
"Russell Sage College",https://www.usnews.com/best-colleges/the-sage-colleges-2810
"University of La Verne",https://www.usnews.com/best-colleges/university-of-la-verne-1216
"University of Massachusetts--Boston",https://www.usnews.com/best-colleges/umass-boston-2222
"The University of Texas--Rio Grande Valley",https://www.usnews.com/best-colleges/the-university-of-texas-rio-grande-valley-666978
