School_Name,URL
"New College of Florida",https://www.usnews.com/best-colleges/new-college-of-florida-153704
"University of New Hampshire at Manchester",https://www.usnews.com/best-colleges/university-of-new-hampshire-at-manchester-9009
"University of North Carolina--Asheville",https://www.usnews.com/best-colleges/university-of-north-carolina-asheville-2907
"Centenary College",https://www.usnews.com/best-colleges/centenary-college-2003
"Ripon College",https://www.usnews.com/best-colleges/ripon-college-3884
"Salem College",https://www.usnews.com/best-colleges/salem-college-2960
"Aquinas College",https://www.usnews.com/best-colleges/aquinas-college-2239
"Franklin College",https://www.usnews.com/best-colleges/franklin-college-1798
"Houghton University",https://www.usnews.com/best-colleges/houghton-university-2734
"Millsaps College",https://www.usnews.com/best-colleges/millsaps-college-2414
"New Saint Andrews College",https://www.usnews.com/best-colleges/new-saint-andrews-college-188218
"Hartwick College",https://www.usnews.com/best-colleges/hartwick-college-2729
"Ouachita Baptist University",https://www.usnews.com/best-colleges/ouachita-baptist-university-1102
"University of Puerto Rico--Cayey",https://www.usnews.com/best-colleges/university-of-puerto-rico-cayey-7206
"Bethany Lutheran College",https://www.usnews.com/best-colleges/bethany-lutheran-2337
"Monmouth College",https://www.usnews.com/best-colleges/monmouth-college-1725
"Dillard University",https://www.usnews.com/best-colleges/dillard-university-2004
"Fisk University",https://www.usnews.com/best-colleges/fisk-3490
"Gordon College",https://www.usnews.com/best-colleges/gordon-college-2153
"Hampshire College",https://www.usnews.com/best-colleges/hampshire-college-4661
"Oglethorpe University",https://www.usnews.com/best-colleges/oglethorpe-university-1586
"Randolph College",https://www.usnews.com/best-colleges/randolph-college-3734
"Wartburg College",https://www.usnews.com/best-colleges/wartburg-college-1896
"Presbyterian College",https://www.usnews.com/best-colleges/presbyterian-college-3445
"Sweet Briar College",https://www.usnews.com/best-colleges/sweet-briar-college-3742
"Westminster College (MO)",https://www.usnews.com/best-colleges/westminster-college-missouri-2523
"Wittenberg University",https://www.usnews.com/best-colleges/wittenberg-university-3143
"Bridgewater College",https://www.usnews.com/best-colleges/bridgewater-college-3704
"Lyon College",https://www.usnews.com/best-colleges/lyon-college-1088
"University of Virginia's College at Wise",https://www.usnews.com/best-colleges/university-of-virginias-college-at-wise-3747
"Albright College",https://www.usnews.com/best-colleges/albright-college-3229
"Maryville College",https://www.usnews.com/best-colleges/maryville-college-3505
"Guilford College",https://www.usnews.com/best-colleges/guilford-college-2931
"Johnson C. Smith University",https://www.usnews.com/best-colleges/johnson-c-smith-2936
"Simpson University",https://www.usnews.com/best-colleges/simpson-university-1291
"Ave Maria University",https://www.usnews.com/best-colleges/ave-maria-university-39413
"Medgar Evers College--CUNY",https://www.usnews.com/best-colleges/medgar-evers-college-cuny-10097
"Providence Christian College",https://www.usnews.com/best-colleges/providence-christian-college-41539
"Marymount Manhattan College",https://www.usnews.com/best-colleges/marymount-manhattan-2769
"Virginia Wesleyan University",https://www.usnews.com/best-colleges/virginia-wesleyan-3767
"Bryn Athyn College of the New Church",https://www.usnews.com/best-colleges/bryn-athyn-3228
"Georgetown College",https://www.usnews.com/best-colleges/georgetown-college-1964
"Tougaloo College",https://www.usnews.com/best-colleges/tougaloo-college-2439
"Allen University",https://www.usnews.com/best-colleges/allen-university-3417
"Antioch College",https://www.usnews.com/best-colleges/antioch-college-8795
"Bennett College",https://www.usnews.com/best-colleges/bennett-college-2911
"Bethany College (WV)",https://www.usnews.com/best-colleges/bethany-college-west-virginia-3808
"Bethune-Cookman University",https://www.usnews.com/best-colleges/bethunecookman-university-1467
"Cheyney University of Pennsylvania",https://www.usnews.com/best-colleges/cheyney-university-3317
"East-West University",https://www.usnews.com/best-colleges/east-west-chicago-university-21686
"Hebrew Theological College",https://www.usnews.com/best-colleges/hebrew-theological-college-1685
"Holy Cross College at Notre Dame, Indiana",https://www.usnews.com/best-colleges/holy-cross-college-7263
"Lane College",https://www.usnews.com/best-colleges/lane-college-3499
